"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","VVHFpTkvtp2","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","FtKeuScH4zG","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","BXVSBShabAV","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","fKutkl1woOh","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","wzERTiClETp","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","VJLbRW6R553","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","GWDE9M05Fyf","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","Jjb1kjRRNMD","yboc4U6mh3p","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","pAY2vSHJOWD","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"bhZUgdZZHMq","2017","pAY2vSHJOWD","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","cYxMZbJKie1","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","ICQVBpakGjE","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","LXuJtbiUk7o","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","R54ocOMuaZA","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","CuAKN91lKD6","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","MEQrzTnlr9a","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","VVHFpTkvtp2","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","FtKeuScH4zG","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","BXVSBShabAV","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","fKutkl1woOh","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","wzERTiClETp","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","VJLbRW6R553","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","pAY2vSHJOWD","GWDE9M05Fyf","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","FqmLesIcOAy","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","FqmLesIcOAy","xP7pDf7Dsya","AvKGVOKhI0t","9",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","cYxMZbJKie1","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","p9ngKMI1HlP","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","ICQVBpakGjE","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","LXuJtbiUk7o","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","R54ocOMuaZA","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","CuAKN91lKD6","AvKGVOKhI0t","31",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","MEQrzTnlr9a","AvKGVOKhI0t","15",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","VVHFpTkvtp2","AvKGVOKhI0t","31",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","FtKeuScH4zG","AvKGVOKhI0t","15",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","BXVSBShabAV","AvKGVOKhI0t","31",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","fKutkl1woOh","AvKGVOKhI0t","15",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","wzERTiClETp","AvKGVOKhI0t","31",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","VJLbRW6R553","AvKGVOKhI0t","15",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","GWDE9M05Fyf","AvKGVOKhI0t","11",,
"JxBTk0UYjjf","2017","FqmLesIcOAy","yboc4U6mh3p","AvKGVOKhI0t","6",,
"bhZUgdZZHMq","2017","X1oLiwDSw9V","Gm6B7Z9Tbxs","qnsg6xXzdLG","0",,
"bhZUgdZZHMq","2017","X1oLiwDSw9V","xP7pDf7Dsya","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","cYxMZbJKie1","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","KLEhX0pJjLD","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","p9ngKMI1HlP","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","ICQVBpakGjE","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","LXuJtbiUk7o","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","R54ocOMuaZA","qnsg6xXzdLG","0",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","CuAKN91lKD6","qnsg6xXzdLG","15",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","MEQrzTnlr9a","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","VVHFpTkvtp2","qnsg6xXzdLG","15",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","FtKeuScH4zG","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","BXVSBShabAV","qnsg6xXzdLG","15",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","fKutkl1woOh","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","wzERTiClETp","qnsg6xXzdLG","15",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","VJLbRW6R553","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","GWDE9M05Fyf","qnsg6xXzdLG","6",,
"JxBTk0UYjjf","2017","X1oLiwDSw9V","yboc4U6mh3p","qnsg6xXzdLG","5",,
"bhZUgdZZHMq","2017","r5nl0fmu65n","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"bhZUgdZZHMq","2017","r5nl0fmu65n","xP7pDf7Dsya","NbvMUkJmS5N","8",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","cYxMZbJKie1","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","KLEhX0pJjLD","NbvMUkJmS5N","2",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","p9ngKMI1HlP","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","ICQVBpakGjE","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","LXuJtbiUk7o","NbvMUkJmS5N","12",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","R54ocOMuaZA","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","CuAKN91lKD6","NbvMUkJmS5N","96",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","MEQrzTnlr9a","NbvMUkJmS5N","27",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","VVHFpTkvtp2","NbvMUkJmS5N","96",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","FtKeuScH4zG","NbvMUkJmS5N","27",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","BXVSBShabAV","NbvMUkJmS5N","96",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","fKutkl1woOh","NbvMUkJmS5N","27",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","wzERTiClETp","NbvMUkJmS5N","96",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","VJLbRW6R553","NbvMUkJmS5N","27",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","GWDE9M05Fyf","NbvMUkJmS5N","33",,
"JxBTk0UYjjf","2017","r5nl0fmu65n","yboc4U6mh3p","NbvMUkJmS5N","21",,
"bhZUgdZZHMq","2017","fBY4PYGFVBq","Gm6B7Z9Tbxs","gkwPuCgNWty","0",,
"bhZUgdZZHMq","2017","fBY4PYGFVBq","xP7pDf7Dsya","gkwPuCgNWty","37",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","cYxMZbJKie1","gkwPuCgNWty","10",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","KLEhX0pJjLD","gkwPuCgNWty","14",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","p9ngKMI1HlP","gkwPuCgNWty","8",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","ICQVBpakGjE","gkwPuCgNWty","14",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","LXuJtbiUk7o","gkwPuCgNWty","11",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","R54ocOMuaZA","gkwPuCgNWty","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","CuAKN91lKD6","gkwPuCgNWty","282",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","MEQrzTnlr9a","gkwPuCgNWty","62",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","VVHFpTkvtp2","gkwPuCgNWty","282",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","FtKeuScH4zG","gkwPuCgNWty","62",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","BXVSBShabAV","gkwPuCgNWty","282",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","fKutkl1woOh","gkwPuCgNWty","62",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","wzERTiClETp","gkwPuCgNWty","282",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","VJLbRW6R553","gkwPuCgNWty","62",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","GWDE9M05Fyf","gkwPuCgNWty","71",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","yboc4U6mh3p","gkwPuCgNWty","33",,
"bhZUgdZZHMq","2017","fBY4PYGFVBq","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","fBY4PYGFVBq","xP7pDf7Dsya","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","cYxMZbJKie1","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","p9ngKMI1HlP","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","ICQVBpakGjE","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","LXuJtbiUk7o","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","R54ocOMuaZA","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","CuAKN91lKD6","AvKGVOKhI0t","33",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","MEQrzTnlr9a","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","VVHFpTkvtp2","AvKGVOKhI0t","33",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","FtKeuScH4zG","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","BXVSBShabAV","AvKGVOKhI0t","33",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","fKutkl1woOh","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","wzERTiClETp","AvKGVOKhI0t","33",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","VJLbRW6R553","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","GWDE9M05Fyf","AvKGVOKhI0t","15",,
"JxBTk0UYjjf","2017","fBY4PYGFVBq","yboc4U6mh3p","AvKGVOKhI0t","5",,
"bhZUgdZZHMq","2017","Hno26BY1FHK","Gm6B7Z9Tbxs","IpcHlwXHAL4","0",,
"bhZUgdZZHMq","2017","Hno26BY1FHK","xP7pDf7Dsya","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","cYxMZbJKie1","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","KLEhX0pJjLD","IpcHlwXHAL4","1",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","p9ngKMI1HlP","IpcHlwXHAL4","3",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","ICQVBpakGjE","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","LXuJtbiUk7o","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","R54ocOMuaZA","IpcHlwXHAL4","0",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","CuAKN91lKD6","IpcHlwXHAL4","39",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","MEQrzTnlr9a","IpcHlwXHAL4","9",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","VVHFpTkvtp2","IpcHlwXHAL4","39",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","FtKeuScH4zG","IpcHlwXHAL4","9",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","BXVSBShabAV","IpcHlwXHAL4","39",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","fKutkl1woOh","IpcHlwXHAL4","9",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","wzERTiClETp","IpcHlwXHAL4","39",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","VJLbRW6R553","IpcHlwXHAL4","9",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","GWDE9M05Fyf","IpcHlwXHAL4","27",,
"JxBTk0UYjjf","2017","Hno26BY1FHK","yboc4U6mh3p","IpcHlwXHAL4","11",,
"bhZUgdZZHMq","2017","P9lu0YWUXdu","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","P9lu0YWUXdu","xP7pDf7Dsya","AvKGVOKhI0t","10",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","cYxMZbJKie1","AvKGVOKhI0t","7",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","KLEhX0pJjLD","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","ICQVBpakGjE","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","LXuJtbiUk7o","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","CuAKN91lKD6","AvKGVOKhI0t","62",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","MEQrzTnlr9a","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","VVHFpTkvtp2","AvKGVOKhI0t","62",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","FtKeuScH4zG","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","BXVSBShabAV","AvKGVOKhI0t","62",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","fKutkl1woOh","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","wzERTiClETp","AvKGVOKhI0t","62",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","VJLbRW6R553","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","GWDE9M05Fyf","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","P9lu0YWUXdu","yboc4U6mh3p","AvKGVOKhI0t","8",,
"bhZUgdZZHMq","2017","wW1Dk31v6BI","Gm6B7Z9Tbxs","ynuaDsLQ9eU","1",,
"bhZUgdZZHMq","2017","wW1Dk31v6BI","xP7pDf7Dsya","ynuaDsLQ9eU","21",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","cYxMZbJKie1","ynuaDsLQ9eU","5",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","KLEhX0pJjLD","ynuaDsLQ9eU","8",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","p9ngKMI1HlP","ynuaDsLQ9eU","5",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","ICQVBpakGjE","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","LXuJtbiUk7o","ynuaDsLQ9eU","11",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","R54ocOMuaZA","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","CuAKN91lKD6","ynuaDsLQ9eU","158",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","MEQrzTnlr9a","ynuaDsLQ9eU","50",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","VVHFpTkvtp2","ynuaDsLQ9eU","158",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","FtKeuScH4zG","ynuaDsLQ9eU","50",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","BXVSBShabAV","ynuaDsLQ9eU","158",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","fKutkl1woOh","ynuaDsLQ9eU","50",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","wzERTiClETp","ynuaDsLQ9eU","158",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","VJLbRW6R553","ynuaDsLQ9eU","50",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","GWDE9M05Fyf","ynuaDsLQ9eU","41",,
"JxBTk0UYjjf","2017","wW1Dk31v6BI","yboc4U6mh3p","ynuaDsLQ9eU","9",,
"bhZUgdZZHMq","2017","Tqb483GsrKg","Gm6B7Z9Tbxs","IpcHlwXHAL4","0",,
"bhZUgdZZHMq","2017","Tqb483GsrKg","xP7pDf7Dsya","IpcHlwXHAL4","4",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","cYxMZbJKie1","IpcHlwXHAL4","4",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","KLEhX0pJjLD","IpcHlwXHAL4","1",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","p9ngKMI1HlP","IpcHlwXHAL4","0",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","ICQVBpakGjE","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","LXuJtbiUk7o","IpcHlwXHAL4","3",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","R54ocOMuaZA","IpcHlwXHAL4","0",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","CuAKN91lKD6","IpcHlwXHAL4","42",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","MEQrzTnlr9a","IpcHlwXHAL4","6",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","VVHFpTkvtp2","IpcHlwXHAL4","42",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","FtKeuScH4zG","IpcHlwXHAL4","6",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","BXVSBShabAV","IpcHlwXHAL4","42",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","fKutkl1woOh","IpcHlwXHAL4","6",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","wzERTiClETp","IpcHlwXHAL4","42",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","VJLbRW6R553","IpcHlwXHAL4","6",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","GWDE9M05Fyf","IpcHlwXHAL4","30",,
"JxBTk0UYjjf","2017","Tqb483GsrKg","yboc4U6mh3p","IpcHlwXHAL4","3",,
"bhZUgdZZHMq","2017","ogUUYEG8Mnh","Gm6B7Z9Tbxs","H3XczdtGIO5","0",,
"bhZUgdZZHMq","2017","ogUUYEG8Mnh","xP7pDf7Dsya","H3XczdtGIO5","9",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","cYxMZbJKie1","H3XczdtGIO5","3",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","KLEhX0pJjLD","H3XczdtGIO5","2",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","p9ngKMI1HlP","H3XczdtGIO5","8",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","ICQVBpakGjE","H3XczdtGIO5","0",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","LXuJtbiUk7o","H3XczdtGIO5","0",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","R54ocOMuaZA","H3XczdtGIO5","0",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","CuAKN91lKD6","H3XczdtGIO5","67",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","MEQrzTnlr9a","H3XczdtGIO5","13",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","VVHFpTkvtp2","H3XczdtGIO5","67",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","FtKeuScH4zG","H3XczdtGIO5","13",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","BXVSBShabAV","H3XczdtGIO5","67",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","fKutkl1woOh","H3XczdtGIO5","13",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","wzERTiClETp","H3XczdtGIO5","67",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","VJLbRW6R553","H3XczdtGIO5","13",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","GWDE9M05Fyf","H3XczdtGIO5","21",,
"JxBTk0UYjjf","2017","ogUUYEG8Mnh","yboc4U6mh3p","H3XczdtGIO5","6",,
"bhZUgdZZHMq","2017","d6uWTkItX35","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","d6uWTkItX35","xP7pDf7Dsya","ynuaDsLQ9eU","10",,
"JxBTk0UYjjf","2017","d6uWTkItX35","cYxMZbJKie1","ynuaDsLQ9eU","11",,
"JxBTk0UYjjf","2017","d6uWTkItX35","KLEhX0pJjLD","ynuaDsLQ9eU","5",,
"JxBTk0UYjjf","2017","d6uWTkItX35","p9ngKMI1HlP","ynuaDsLQ9eU","8",,
"JxBTk0UYjjf","2017","d6uWTkItX35","ICQVBpakGjE","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","d6uWTkItX35","LXuJtbiUk7o","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","d6uWTkItX35","R54ocOMuaZA","ynuaDsLQ9eU","2",,
"JxBTk0UYjjf","2017","d6uWTkItX35","CuAKN91lKD6","ynuaDsLQ9eU","182",,
"JxBTk0UYjjf","2017","d6uWTkItX35","MEQrzTnlr9a","ynuaDsLQ9eU","36",,
"JxBTk0UYjjf","2017","d6uWTkItX35","VVHFpTkvtp2","ynuaDsLQ9eU","182",,
"JxBTk0UYjjf","2017","d6uWTkItX35","FtKeuScH4zG","ynuaDsLQ9eU","36",,
"JxBTk0UYjjf","2017","d6uWTkItX35","BXVSBShabAV","ynuaDsLQ9eU","182",,
"JxBTk0UYjjf","2017","d6uWTkItX35","fKutkl1woOh","ynuaDsLQ9eU","36",,
"JxBTk0UYjjf","2017","d6uWTkItX35","wzERTiClETp","ynuaDsLQ9eU","182",,
"JxBTk0UYjjf","2017","d6uWTkItX35","VJLbRW6R553","ynuaDsLQ9eU","36",,
"JxBTk0UYjjf","2017","d6uWTkItX35","GWDE9M05Fyf","ynuaDsLQ9eU","64",,
"JxBTk0UYjjf","2017","d6uWTkItX35","yboc4U6mh3p","ynuaDsLQ9eU","29",,
"bhZUgdZZHMq","2017","xOIShowo1zr","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"bhZUgdZZHMq","2017","xOIShowo1zr","xP7pDf7Dsya","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","xOIShowo1zr","cYxMZbJKie1","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","xOIShowo1zr","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","xOIShowo1zr","p9ngKMI1HlP","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","xOIShowo1zr","ICQVBpakGjE","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","xOIShowo1zr","LXuJtbiUk7o","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","xOIShowo1zr","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","xOIShowo1zr","CuAKN91lKD6","AvKGVOKhI0t","53",,
"JxBTk0UYjjf","2017","xOIShowo1zr","MEQrzTnlr9a","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","xOIShowo1zr","VVHFpTkvtp2","AvKGVOKhI0t","53",,
"JxBTk0UYjjf","2017","xOIShowo1zr","FtKeuScH4zG","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","xOIShowo1zr","BXVSBShabAV","AvKGVOKhI0t","53",,
"JxBTk0UYjjf","2017","xOIShowo1zr","fKutkl1woOh","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","xOIShowo1zr","wzERTiClETp","AvKGVOKhI0t","53",,
"JxBTk0UYjjf","2017","xOIShowo1zr","VJLbRW6R553","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","xOIShowo1zr","GWDE9M05Fyf","AvKGVOKhI0t","10",,
"JxBTk0UYjjf","2017","xOIShowo1zr","yboc4U6mh3p","AvKGVOKhI0t","7",,
"bhZUgdZZHMq","2017","PuE4XHg3mFm","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"bhZUgdZZHMq","2017","PuE4XHg3mFm","xP7pDf7Dsya","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","cYxMZbJKie1","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","p9ngKMI1HlP","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","ICQVBpakGjE","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","LXuJtbiUk7o","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","CuAKN91lKD6","AvKGVOKhI0t","68",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","MEQrzTnlr9a","AvKGVOKhI0t","25",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","VVHFpTkvtp2","AvKGVOKhI0t","68",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","FtKeuScH4zG","AvKGVOKhI0t","25",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","BXVSBShabAV","AvKGVOKhI0t","68",,
